FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Antall elever
2;2;MAT1125;I;11;11;Matematikk 1P-Y RM;Hele landet;Rogaland;Alle skoler;3,5;83
2;3;MAT1125;I;11;913385632;Matematikk 1P-Y RM;Hele landet;Rogaland;Bryne vidaregåande skule;*;*
2;3;MAT1125;I;11;916612095;Matematikk 1P-Y RM;Hele landet;Rogaland;Hauge videregående skole;*;*
2;3;MAT1125;I;11;990183449;Matematikk 1P-Y RM;Hele landet;Rogaland;Jåttå videregående skole;3,6;42
2;3;MAT1125;I;11;974624591;Matematikk 1P-Y RM;Hele landet;Rogaland;Karmsund videregående skole;3,4;23
2;2;MAT1125;I;40;40;Matematikk 1P-Y RM;Hele landet;Telemark;Alle skoler;3,1;18
2;3;MAT1125;I;40;974568071;Matematikk 1P-Y RM;Hele landet;Telemark;Hjalmar Johansen videregående skole;3,1;18
2;2;MAT1125;I;55;55;Matematikk 1P-Y RM;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;3,7;59
2;3;MAT1125;I;55;915553354;Matematikk 1P-Y RM;Hele landet;Troms - Romsa - Tromssa ;Ishavsbyen videregående skole;3,6;25
2;3;MAT1125;I;55;929440706;Matematikk 1P-Y RM;Hele landet;Troms - Romsa - Tromssa ;Longyearbyen skole Videregående Avdeling;*;*
2;3;MAT1125;I;55;974546698;Matematikk 1P-Y RM;Hele landet;Troms - Romsa - Tromssa ;Senja videregående skole avd Finnfjordbotn;*;*
2;3;MAT1125;I;55;974546760;Matematikk 1P-Y RM;Hele landet;Troms - Romsa - Tromssa ;Stangnes Rå videregående skole avd Stangnes;3,3;18
2;2;MAT1125;I;50;50;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Alle skoler;3,5;154
2;3;MAT1125;I;50;984477112;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Byåsen videregående skole;3,4;19
2;3;MAT1125;I;50;974557975;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Fosen videregående skole;*;*
2;3;MAT1125;I;50;974558017;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Guri Kunna videregående skole avd Hitra;2,4;8
2;3;MAT1125;I;50;974560704;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Levanger videregående skole;*;*
2;3;MAT1125;I;50;874558362;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Melhus videregående skole;2,9;10
2;3;MAT1125;I;50;974560720;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Ole Vig videregående skole;3;21
2;3;MAT1125;I;50;974560690;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Steinkjer videregående skole;3,7;17
2;3;MAT1125;I;50;996772810;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Strinda videregående skole;3,7;57
2;3;MAT1125;I;50;974560739;Matematikk 1P-Y RM;Hele landet;Trøndelag - Trööndelage;Ytre Namdal videregående skole;5,4;10
2;2;MAT1125;I;39;39;Matematikk 1P-Y RM;Hele landet;Vestfold;Alle skoler;3,5;63
2;3;MAT1125;I;39;974575086;Matematikk 1P-Y RM;Hele landet;Vestfold;Færder videregående skole;*;*
2;3;MAT1125;I;39;974574993;Matematikk 1P-Y RM;Hele landet;Vestfold;Greveskogen videregående skole;3,9;25
2;3;MAT1125;I;39;874575062;Matematikk 1P-Y RM;Hele landet;Vestfold;Holmestrand videregående skole;*;*
2;3;MAT1125;I;39;974575019;Matematikk 1P-Y RM;Hele landet;Vestfold;Sandefjord videregående skole;3,4;19
2;3;MAT1125;I;39;974575027;Matematikk 1P-Y RM;Hele landet;Vestfold;Thor Heyerdahl videregående skole;2,8;11
2;2;MAT1125;I;46;46;Matematikk 1P-Y RM;Hele landet;Vestland;Alle skoler;3,4;101
2;3;MAT1125;I;46;974557630;Matematikk 1P-Y RM;Hele landet;Vestland;Fitjar vidaregåande skule;3,3;6
2;3;MAT1125;I;46;874557552;Matematikk 1P-Y RM;Hele landet;Vestland;Fusa vidaregåande skule;*;*
2;3;MAT1125;I;46;974571110;Matematikk 1P-Y RM;Hele landet;Vestland;Førde vidaregåande skule;2,8;9
2;3;MAT1125;I;46;974571188;Matematikk 1P-Y RM;Hele landet;Vestland;Måløy vidaregåande skule;*;*
2;3;MAT1125;I;46;974557142;Matematikk 1P-Y RM;Hele landet;Vestland;Sandsli videregående skole;3,3;48
2;3;MAT1125;I;46;974571056;Matematikk 1P-Y RM;Hele landet;Vestland;Sogndal vidaregåande skule;3,8;9
2;3;MAT1125;I;46;974557568;Matematikk 1P-Y RM;Hele landet;Vestland;Sotra vidaregåande skule;3;8
2;3;MAT1125;I;46;916031858;Matematikk 1P-Y RM;Hele landet;Vestland;Voss vidaregåande skule;3,9;12
2;2;MAT1125;I;31;31;Matematikk 1P-Y RM;Hele landet;Østfold;Alle skoler;3,3;71
2;3;MAT1125;I;31;974544482;Matematikk 1P-Y RM;Hele landet;Østfold;Glemmen videregående skole;3,4;35
2;3;MAT1125;I;31;974544490;Matematikk 1P-Y RM;Hele landet;Østfold;Greåker videregående skole;*;*
2;3;MAT1125;I;31;974544563;Matematikk 1P-Y RM;Hele landet;Østfold;Halden videregående skole;*;*
2;3;MAT1125;I;31;974544539;Matematikk 1P-Y RM;Hele landet;Østfold;Kirkeparken videregående skole;3,1;19
2;3;MAT1125;I;31;974544512;Matematikk 1P-Y RM;Hele landet;Østfold;Mysen videregående skole;2,9;9
2;3;MAT1125;I;31;974826704;Matematikk 1P-Y RM;Hele landet;Østfold;Stiftelsen Østerbo videregående skole;*;*
2;0;MAT1127;Alle;0;Alle;Matematikk 1P-Y SR;Hele landet;Alle fylker;Alle skoler;3,4;2 489
2;1;MAT1127;I;0;I;Matematikk 1P-Y SR;Hele landet;Alle fylker;Alle skoler;3,4;2 489
2;2;MAT1127;I;42;42;Matematikk 1P-Y SR;Hele landet;Agder;Alle skoler;3,3;140
2;3;MAT1127;I;42;974573873;Matematikk 1P-Y SR;Hele landet;Agder;Arendal videregående skole avd Tyholmen;3,5;17
2;3;MAT1127;I;42;922100101;Matematikk 1P-Y SR;Hele landet;Agder;Blå Kors videregående skole Grimstad AS;*;*
2;3;MAT1127;I;42;973391100;Matematikk 1P-Y SR;Hele landet;Agder;Blå Kors videregående skole Øvrebø AS;2,3;13
2;3;MAT1127;I;42;974573881;Matematikk 1P-Y SR;Hele landet;Agder;Dahlske videregående skole;2,8;19
2;3;MAT1127;I;42;974595141;Matematikk 1P-Y SR;Hele landet;Agder;Flekkefjord videregående skole Studiested Flekkefjord;*;*
2;3;MAT1127;I;42;919141379;Matematikk 1P-Y SR;Hele landet;Agder;Karriere Agder Arendal;*;*
2;3;MAT1127;I;42;974594994;Matematikk 1P-Y SR;Hele landet;Agder;Kristiansand katedralskole Gimle;3,2;46
2;3;MAT1127;I;42;974573857;Matematikk 1P-Y SR;Hele landet;Agder;Lillesand videregående skole;3,6;12
2;3;MAT1127;I;42;974595125;Matematikk 1P-Y SR;Hele landet;Agder;Mandal videregående skole;3,6;10
2;3;MAT1127;I;42;974573806;Matematikk 1P-Y SR;Hele landet;Agder;Risør videregående skole;4;6
2;3;MAT1127;I;42;928112535;Matematikk 1P-Y SR;Hele landet;Agder;Smi-Skolen i Agder;*;*
2;3;MAT1127;I;42;974595044;Matematikk 1P-Y SR;Hele landet;Agder;Vennesla videregående skole;*;*
2;2;MAT1127;I;32;32;Matematikk 1P-Y SR;Hele landet;Akershus;Alle skoler;3,5;393
2;3;MAT1127;I;32;974587637;Matematikk 1P-Y SR;Hele landet;Akershus;Bjertnes videregående skole;3,2;29
2;3;MAT1127;I;32;974587602;Matematikk 1P-Y SR;Hele landet;Akershus;Bjørkelangen videregående skole;3,6;16
2;3;MAT1127;I;32;974587831;Matematikk 1P-Y SR;Hele landet;Akershus;Bleiker videregående skole;3,2;31
2;3;MAT1127;I;32;974587882;Matematikk 1P-Y SR;Hele landet;Akershus;Drømtorp videregående skole;3,5;42
2;3;MAT1127;I;32;974587726;Matematikk 1P-Y SR;Hele landet;Akershus;Eikeli videregående skole;3,5;29
2;3;MAT1127;I;32;988843709;Matematikk 1P-Y SR;Hele landet;Akershus;Frogn videregående skole;3,2;11
2;3;MAT1127;I;32;973616870;Matematikk 1P-Y SR;Hele landet;Akershus;Holmen skole Grunnskole/Videregående skole;*;*
2;3;MAT1127;I;32;974587645;Matematikk 1P-Y SR;Hele landet;Akershus;Jessheim videregående skole;3,7;76
2;3;MAT1127;I;32;991815325;Matematikk 1P-Y SR;Hele landet;Akershus;Mailand videregående skole;3,2;40
2;3;MAT1127;I;32;988084948;Matematikk 1P-Y SR;Hele landet;Akershus;Nannestad videregående skole;3,9;29
2;3;MAT1127;I;32;974587769;Matematikk 1P-Y SR;Hele landet;Akershus;Rælingen videregående skole;3,2;33
2;3;MAT1127;I;32;974605953;Matematikk 1P-Y SR;Hele landet;Akershus;Røyken videregående skole;3,9;14
2;3;MAT1127;I;32;924422459;Matematikk 1P-Y SR;Hele landet;Akershus;Seiersborg videregående skole Follo AS;2,6;11
2;3;MAT1127;I;32;974587858;Matematikk 1P-Y SR;Hele landet;Akershus;Strømmen videregående skole;*;*
2;3;MAT1127;I;32;974587815;Matematikk 1P-Y SR;Hele landet;Akershus;Vestby videregående skole;3,4;26
2;2;MAT1127;I;33;33;Matematikk 1P-Y SR;Hele landet;Buskerud;Alle skoler;3,3;203
2;3;MAT1127;I;33;974606216;Matematikk 1P-Y SR;Hele landet;Buskerud;Buskerud videregående skole;2,9;14
2;3;MAT1127;I;33;874605972;Matematikk 1P-Y SR;Hele landet;Buskerud;Drammen videregående skole;3,3;52
2;3;MAT1127;I;33;974605988;Matematikk 1P-Y SR;Hele landet;Buskerud;Eiker videregående skole;3,2;30
2;3;MAT1127;I;33;974605996;Matematikk 1P-Y SR;Hele landet;Buskerud;Kongsberg videregående skole;*;*
2;3;MAT1127;I;33;974606135;Matematikk 1P-Y SR;Hele landet;Buskerud;Lier videregående skole;3,6;39
2;3;MAT1127;I;33;974606232;Matematikk 1P-Y SR;Hele landet;Buskerud;Numedal videregående skole;*;*
2;3;MAT1127;I;33;974606208;Matematikk 1P-Y SR;Hele landet;Buskerud;Ringerike videregående skole;2,9;36
2;3;MAT1127;I;33;974605910;Matematikk 1P-Y SR;Hele landet;Buskerud;Ål vidaregåande skole avd Ål;3,5;13
2;2;MAT1127;I;56;56;Matematikk 1P-Y SR;Hele landet;Finnmark - Finnmárku - Finmarkku;Alle skoler;3;7
